winner,starter,total_turns,win_direction,ab_pruning,t_tables,depth,turn_times,average_turn_time,turn_nodes,average_turn_nodes
Minimax,Minimax,11,horizontal,True,True,4,"[8.8494, 22.8246, 25.7017, 35.4708, 19.2193, 15.4591]",21.25,"[51466, 131281, 147220, 205638, 115190, 97297]",124682.0
Minimax,Minimax,7,vertical,True,True,1,"[0.0065, 0.01, 0.011, 0.012]",0.01,"[19, 37, 55, 55]",41.5
Minimax,Minimax,9,vertical,True,True,2,"[0.06, 0.076, 0.171, 0.228, 0.358]",0.18,"[344, 419, 953, 1298, 2033]",1009.4
Minimax,Greedy,12,vertical,True,True,3,"[0.9733, 1.2633, 2.0072, 2.5087, 2.4161, 1.1632]",1.72,"[5502, 7066, 11433, 14361, 14126, 7203]",9948.5
Minimax,Minimax,7,vertical,True,True,4,"[11.4002, 20.1078, 36.981, 44.4057]",28.22,"[66661, 116384, 214713, 258408]",164041.5
Greedy,Greedy,9,vertical,True,True,1,"[0.006, 0.008, 0.013, 0.012]",0.01,"[19, 37, 55, 55]",41.5
Minimax,Greedy,10,lru,True,True,2,"[0.069, 0.147, 0.222, 0.21, 0.169]",0.16,"[418, 838, 1268, 1210, 991]",945.0
Minimax,Greedy,10,lru,True,True,3,"[0.4373, 1.232, 2.2769, 3.3843, 1.5034]",1.77,"[2524, 6915, 12600, 19333, 9225]",10119.4
Minimax,Greedy,12,vertical,True,True,4,"[20.8314, 25.5066, 43.4396, 50.1374, 77.3794, 32.1692]",41.58,"[122344, 147344, 253187, 248390, 274418, 127077]",195460.0
Minimax,Minimax,3,vertical,True,True,1,"[0.013, 0.019]",0.02,"[37, 55]",46.0
Minimax,Minimax,7,horizontal,True,True,2,"[0.111, 0.237, 0.3683, 0.346]",0.27,"[369, 796, 1259, 1171]",898.75
Minimax,Minimax,11,vertical,True,True,3,"[0.801, 1.5731, 2.707, 3.3386, 3.5986, 3.2006]",2.54,"[2668, 5293, 8986, 11181, 12392, 11015]",8589.17
Greedy,Minimax,9,vertical,True,True,4,"[31.9479, 58.736, 38.8877, 63.3766, 29.8183]",44.55,"[110776, 204904, 153825, 366927, 184751]",204236.6
Greedy,Greedy,7,vertical,True,True,1,"[0.005, 0.009, 0.012]",0.01,"[19, 37, 55]",37.0
Minimax,Minimax,9,vertical,True,True,2,"[0.062, 0.074, 0.17, 0.23, 0.358]",0.18,"[345, 419, 953, 1298, 2033]",1009.6
Minimax,Minimax,3,horizontal,True,True,3,"[0.4632, 1.0271]",0.75,"[2733, 6277]",4505.0
Minimax,Greedy,12,lru,True,True,4,"[10.9506, 25.3455, 37.6438, 29.0731, 32.1678, 23.6216]",26.47,"[68681, 146259, 221166, 174072, 194138, 146912]",158538.0
Minimax,Minimax,7,vertical,True,True,1,"[0.011, 0.009, 0.012, 0.015]",0.01,"[55, 37, 55, 73]",55.0
Minimax,Minimax,7,vertical,True,True,2,"[0.063, 0.073, 0.149, 0.2]",0.12,"[351, 412, 839, 1136]",684.5
Minimax,Greedy,8,vertical,True,True,3,"[0.493, 1.2407, 2.0771, 1.871]",1.42,"[2869, 7023, 11696, 10959]",8136.75
Minimax,Minimax,13,lru,True,True,4,"[9.7056, 13.5627, 39.4972, 49.9593, 29.0516, 16.6525, 14.8389]",24.75,"[59033, 78835, 228732, 294295, 175694, 104277, 92921]",147683.86
Minimax,Greedy,8,vertical,True,True,1,"[0.009, 0.009, 0.011, 0.012]",0.01,"[37, 37, 55, 55]",46.0
Minimax,Minimax,3,horizontal,True,True,2,"[0.069, 0.188]",0.13,"[368, 1106]",737.0
Minimax,Minimax,5,vertical,True,True,3,"[0.57, 1.1604, 1.6359]",1.12,"[3196, 6610, 9334]",6380.0
Minimax,Minimax,11,horizontal,True,True,4,"[16.324, 21.8672, 35.7801, 42.5022, 19.0842, 15.3662]",25.15,"[97144, 126850, 207312, 245363, 115190, 97297]",148192.67
Greedy,Greedy,9,vertical,True,True,1,"[0.005, 0.008, 0.012, 0.013]",0.01,"[19, 37, 55, 55]",41.5
Minimax,Minimax,7,vertical,True,True,2,"[0.063, 0.132, 0.1515, 0.209]",0.14,"[361, 748, 856, 1178]",785.75
Minimax,Minimax,3,horizontal,True,True,3,"[1.4953, 0.8225]",1.16,"[8692, 5100]",6896.0
Minimax,Minimax,11,horizontal,True,True,4,"[8.8301, 22.6435, 25.5282, 35.3428, 19.033, 15.3085]",21.11,"[51466, 131281, 147220, 205638, 115190, 97297]",124682.0
Greedy,Greedy,7,vertical,True,True,1,"[0.008, 0.008, 0.012]",0.01,"[37, 37, 55]",43.0
Minimax,Greedy,8,vertical,True,True,2,"[0.1218, 0.156, 0.291, 0.218]",0.2,"[704, 896, 1684, 1259]",1135.75
Minimax,Minimax,3,horizontal,True,True,3,"[0.8593, 1.1746]",1.02,"[4926, 7114]",6020.0
Minimax,Greedy,6,vertical,True,True,4,"[13.9767, 25.9349, 32.641]",24.18,"[82052, 151722, 194512]",142762.0
Minimax,Minimax,9,vertical,True,True,1,"[0.005, 0.005, 0.008, 0.012, 0.015]",0.01,"[19, 19, 37, 55, 73]",40.6
Minimax,Minimax,13,vertical,True,True,2,"[0.084, 0.151, 0.2, 0.214, 0.2199, 0.278, 0.229]",0.2,"[408, 859, 1154, 1226, 1198, 1546, 1327]",1102.57
Minimax,Minimax,3,horizontal,True,True,3,"[0.71, 1.0966]",0.9,"[4129, 6712]",5420.5
Minimax,Minimax,11,vertical,True,True,4,"[11.7167, 14.2696, 40.4898, 42.3438, 19.5217, 25.6323]",25.66,"[72036, 83243, 235694, 248161, 118170, 159110]",152735.67
Minimax,Minimax,7,horizontal,True,True,1,"[0.005, 0.009, 0.012, 0.012]",0.01,"[19, 37, 55, 55]",41.5
Minimax,Minimax,13,lrd,True,True,2,"[0.13, 0.1662, 0.217, 0.21, 0.162, 0.321, 0.207]",0.2,"[749, 953, 1242, 1208, 894, 1766, 1237]",1149.86
Minimax,Minimax,3,horizontal,True,True,3,"[0.526, 1.2909]",0.91,"[3140, 7893]",5516.5
Minimax,Greedy,10,lrd,True,True,4,"[29.7632, 30.6904, 75.4884, 83.0993, 23.0002]",48.41,"[178726, 176831, 435458, 483666, 143000]",283536.2
Minimax,Minimax,3,vertical,True,True,1,"[0.008, 0.011]",0.01,"[37, 55]",46.0
Minimax,Minimax,9,horizontal,True,True,2,"[0.061, 0.151, 0.2175, 0.235, 0.165]",0.17,"[344, 867, 1242, 1343, 958]",950.8
Minimax,Minimax,9,lrd,True,True,3,"[0.384, 1.0484, 1.6755, 1.7835, 2.8838]",1.56,"[2116, 5800, 9457, 10417, 16704]",8898.8
Minimax,Greedy,12,lru,True,True,4,"[18.8414, 25.3122, 38.4148, 27.1379, 32.6277, 17.2711]",26.6,"[111444, 146542, 225458, 163326, 195122, 110165]",158676.17
Minimax,Minimax,3,horizontal,True,True,1,"[0.01, 0.007]",0.01,"[37, 37]",37.0
Minimax,Minimax,7,vertical,True,True,2,"[0.062, 0.072, 0.1485, 0.2038]",0.12,"[351, 412, 839, 1136]",684.5
Minimax,Greedy,10,horizontal,True,True,3,"[1.0796, 1.2792, 1.8059, 2.6237, 1.6462]",1.69,"[6108, 7142, 10276, 15194, 10180]",9780.0
Minimax,Greedy,10,lru,True,True,4,"[14.9147, 13.7314, 27.4369, 39.1223, 13.1205]",21.67,"[87068, 79649, 160782, 234677, 83171]",129069.4
Greedy,Minimax,8,vertical,True,True,1,"[0.006, 0.008, 0.011, 0.011]",0.01,"[19, 37, 55, 55]",41.5
Minimax,Greedy,12,lrd,True,True,2,"[0.063, 0.147, 0.233, 0.224, 0.2145, 0.3]",0.2,"[397, 832, 1308, 1305, 1247, 1728]",1136.17
Minimax,Minimax,9,lrd,True,True,3,"[0.429, 0.9625, 1.941, 2.3933, 2.0711]",1.56,"[2403, 5400, 10996, 13601, 12426]",8965.2
Minimax,Minimax,3,vertical,True,True,4,"[14.6107, 13.8736]",14.24,"[86721, 82306]",84513.5
Minimax,Minimax,7,vertical,True,True,1,"[0.005, 0.005, 0.012, 0.012]",0.01,"[19, 19, 55, 55]",37.0
Minimax,Greedy,12,lrd,True,True,2,"[0.0672, 0.148, 0.227, 0.225, 0.216, 0.298]",0.2,"[397, 832, 1308, 1305, 1247, 1728]",1136.17
Minimax,Minimax,9,horizontal,True,True,3,"[0.7893, 0.7072, 1.3285, 2.0434, 1.2505]",1.22,"[4643, 3993, 7430, 11941, 7801]",7161.6
Minimax,Greedy,4,horizontal,True,True,4,"[15.1027, 26.2674]",20.69,"[89154, 157275]",123214.5
Greedy,Minimax,6,vertical,True,True,1,"[0.009, 0.013, 0.012]",0.01,"[37, 55, 55]",49.0
Minimax,Greedy,8,vertical,True,True,2,"[0.132, 0.212, 0.352, 0.253]",0.24,"[746, 1208, 2004, 1464]",1355.5
Minimax,Minimax,3,horizontal,True,True,3,"[1.0294, 1.2392]",1.13,"[5864, 7398]",6631.0
Minimax,Greedy,12,vertical,True,True,4,"[6.7141, 23.4898, 47.6392, 48.9672, 59.5616, 29.2616]",35.94,"[41949, 136469, 278609, 289841, 351979, 181318]",213360.83
Greedy,Greedy,7,vertical,True,True,1,"[0.008, 0.008, 0.012]",0.01,"[37, 37, 55]",43.0
Minimax,Greedy,10,lru,True,True,2,"[0.066, 0.148, 0.208, 0.287, 0.191]",0.18,"[343, 840, 1205, 1667, 1114]",1033.8
Minimax,Greedy,6,vertical,True,True,3,"[0.774, 1.6505, 1.8564]",1.43,"[4295, 9248, 10481]",8008.0
Minimax,Minimax,13,vertical,True,True,4,"[17.3978, 21.8289, 32.0035, 26.3326, 28.8812, 14.6518, 10.0467]",21.59,"[101818, 127362, 187887, 156987, 175805, 91746, 67194]",129828.43
Minimax,Minimax,7,horizontal,True,True,1,"[0.005, 0.009, 0.012, 0.012]",0.01,"[19, 37, 55, 55]",41.5
Minimax,Greedy,12,lru,True,True,2,"[0.146, 0.209, 0.276, 0.214, 0.23, 0.176]",0.21,"[840, 1187, 1572, 1232, 1314, 1040]",1197.5
Minimax,Greedy,8,vertical,True,True,3,"[0.493, 1.2417, 2.0698, 1.9055]",1.43,"[2869, 7023, 11696, 10959]",8136.75
Minimax,Minimax,11,horizontal,True,True,4,"[16.7673, 21.1531, 23.0705, 35.3914, 19.1604, 15.3647]",21.82,"[98724, 122229, 132662, 205638, 115190, 97297]",128623.33
Greedy,Greedy,7,vertical,True,True,1,"[0.005, 0.009, 0.012]",0.01,"[19, 37, 55]",37.0
Minimax,Greedy,8,lrd,True,True,2,"[0.135, 0.161, 0.357, 0.4301]",0.27,"[830, 920, 2044, 2456]",1562.5
Minimax,Minimax,5,vertical,True,True,3,"[0.516, 1.1434, 1.6538]",1.1,"[2823, 6482, 9347]",6217.33
Minimax,Minimax,13,vertical,True,True,4,"[9.7107, 21.8118, 31.9774, 26.4297, 28.8773, 14.6078, 10.0872]",20.5,"[56527, 127362, 187887, 156987, 175805, 91746, 67194]",123358.29
Minimax,Minimax,7,vertical,True,True,1,"[0.009, 0.005, 0.012, 0.012]",0.01,"[37, 19, 55, 55]",41.5
Minimax,Greedy,10,lru,True,True,2,"[0.13, 0.149, 0.315, 0.429, 0.224]",0.25,"[735, 844, 1791, 2439, 1290]",1419.8
Minimax,Greedy,10,lrd,True,True,3,"[0.496, 1.2591, 1.9693, 1.8619, 2.0378]",1.52,"[2869, 7050, 10982, 10669, 11983]",8710.6
Minimax,Minimax,13,lrd,True,True,4,"[17.6936, 16.1857, 51.3711, 73.41, 92.6967, 41.2886, 12.3971]",43.58,"[105749, 95995, 295850, 421632, 531505, 246372, 83270]",254339.0
Minimax,Minimax,7,vertical,True,True,1,"[0.008, 0.008, 0.011, 0.015]",0.01,"[37, 37, 55, 73]",50.5
Minimax,Minimax,9,vertical,True,True,2,"[0.15, 0.08, 0.17, 0.229, 0.3561]",0.2,"[800, 451, 953, 1298, 2033]",1107.0
Minimax,Greedy,4,horizontal,True,True,3,"[0.8813, 1.5955]",1.24,"[5013, 9565]",7289.0
Minimax,Minimax,11,horizontal,True,True,4,"[9.8302, 14.1968, 34.1404, 38.9316, 19.0945, 15.3529]",21.92,"[59690, 82313, 196782, 226214, 115190, 97297]",129581.0
Greedy,Minimax,8,vertical,True,True,1,"[0.01, 0.009, 0.009, 0.013]",0.01,"[37, 37, 37, 55]",41.5
Minimax,Minimax,9,vertical,True,True,2,"[0.1291, 0.076, 0.2565, 0.238, 0.195]",0.18,"[727, 432, 1405, 1355, 1100]",1003.8
Minimax,Minimax,5,vertical,True,True,3,"[0.8661, 1.3946, 1.8071]",1.36,"[4790, 7918, 10206]",7638.0
Minimax,Greedy,12,vertical,True,True,4,"[8.9291, 23.494, 39.6951, 56.1141, 52.1924, 17.6528]",33.01,"[55633, 136549, 232396, 324675, 307602, 117000]",195642.5
Minimax,Greedy,8,vertical,True,True,1,"[0.008, 0.012, 0.015, 0.012]",0.01,"[37, 55, 73, 55]",55.0
Minimax,Minimax,11,lrd,True,True,2,"[0.143, 0.079, 0.211, 0.16, 0.217, 0.2503]",0.18,"[816, 437, 1207, 895, 1233, 1462]",1008.33
Minimax,Greedy,8,vertical,True,True,3,"[1.3333, 1.959, 1.9225, 1.3836]",1.65,"[7404, 11110, 10901, 8275]",9422.5
Minimax,Minimax,9,lrd,True,True,4,"[8.6627, 27.242, 39.1116, 23.4521, 24.2591]",24.55,"[50347, 158929, 229086, 138464, 148399]",145045.0
Minimax,Minimax,9,vertical,True,True,1,"[0.008, 0.009, 0.008, 0.012, 0.015]",0.01,"[37, 37, 37, 55, 73]",47.8
Minimax,Greedy,4,horizontal,True,True,2,"[0.335, 0.161]",0.25,"[1931, 955]",1443.0
Minimax,Minimax,3,horizontal,True,True,3,"[0.5364, 1.3101]",0.92,"[3142, 7893]",5517.5
Minimax,Minimax,11,horizontal,True,True,4,"[23.7017, 20.8526, 25.635, 35.3563, 19.1245, 15.4072]",23.35,"[139784, 120662, 147220, 205638, 115190, 97297]",137631.83
Minimax,Greedy,8,lru,True,True,1,"[0.009, 0.012, 0.012, 0.015]",0.01,"[37, 55, 55, 73]",55.0
Minimax,Greedy,6,vertical,True,True,2,"[0.128, 0.1613, 0.191]",0.16,"[777, 912, 1096]",928.33
Minimax,Minimax,9,lrd,True,True,3,"[0.654, 0.9702, 1.9476, 2.3885, 2.0728]",1.61,"[3579, 5400, 10996, 13601, 12426]",9200.4
Minimax,Greedy,14,lrd,True,True,4,"[18.9006, 32.4763, 65.4443, 68.4213, 32.6883, 28.2806, 10.712]",36.7,"[113342, 187155, 376463, 395372, 196590, 174244, 67353]",215788.43
Minimax,Minimax,3,vertical,True,True,1,"[0.008, 0.0115]",0.01,"[37, 55]",46.0
Minimax,Greedy,8,horizontal,True,True,2,"[0.1154, 0.208, 0.206, 0.134]",0.17,"[712, 1182, 1179, 743]",954.0
Minimax,Minimax,5,vertical,True,True,3,"[0.563, 1.1634, 1.6421]",1.12,"[3196, 6610, 9334]",6380.0
Minimax,Minimax,3,horizontal,True,True,4,"[7.5605, 12.7377]",10.15,"[45044, 76328]",60686.0
Minimax,Greedy,8,vertical,True,True,1,"[0.009, 0.009, 0.012, 0.012]",0.01,"[37, 37, 55, 55]",46.0
Minimax,Minimax,11,lrd,True,True,2,"[0.062, 0.15, 0.156, 0.133, 0.3708, 0.238]",0.18,"[344, 866, 792, 784, 2087, 1378]",1041.83
Minimax,Greedy,8,vertical,True,True,3,"[1.5868, 2.2968, 1.7856, 1.735]",1.85,"[8708, 13033, 9966, 10120]",10456.75
Minimax,Minimax,7,vertical,True,True,4,"[8.1647, 28.931, 33.9045, 24.5348]",23.88,"[47732, 169023, 199063, 143936]",139938.5
Greedy,Minimax,8,lrd,True,True,1,"[0.008, 0.012, 0.012, 0.012]",0.01,"[37, 55, 55, 55]",50.5
Minimax,Greedy,12,lru,True,True,2,"[0.055, 0.147, 0.234, 0.215, 0.2288, 0.1728]",0.18,"[343, 845, 1296, 1232, 1314, 1040]",1011.67
Minimax,Minimax,9,vertical,True,True,3,"[0.358, 1.038, 2.3015, 2.5568, 2.1427]",1.68,"[1935, 5805, 12873, 14540, 12286]",9487.8
Minimax,Greedy,8,vertical,True,True,4,"[7.1642, 24.8166, 34.2173, 25.8724]",23.02,"[44552, 143986, 201978, 158059]",137143.75
Minimax,Minimax,7,vertical,True,True,1,"[0.006, 0.008, 0.009, 0.012]",0.01,"[19, 37, 37, 55]",37.0
Minimax,Greedy,10,lrd,True,True,2,"[0.206, 0.207, 0.363, 0.315, 0.222]",0.26,"[1185, 1165, 2056, 1926, 1266]",1519.6
Minimax,Greedy,4,horizontal,True,True,3,"[0.8082, 1.5688]",1.19,"[4632, 9369]",7000.5
Minimax,Greedy,6,vertical,True,True,4,"[21.0125, 43.2076, 50.7709]",38.33,"[121138, 251477, 296191]",222935.33
Minimax,Minimax,3,vertical,True,True,1,"[0.0085, 0.011]",0.01,"[37, 55]",46.0
Minimax,Greedy,10,vertical,True,True,2,"[0.061, 0.148, 0.276, 0.21, 0.17]",0.17,"[371, 845, 1570, 1355, 1009]",1030.0
Minimax,Minimax,3,horizontal,True,True,3,"[0.536, 1.3155]",0.93,"[3140, 7893]",5516.5
Minimax,Greedy,6,vertical,True,True,4,"[14.1841, 26.2755, 32.9797]",24.48,"[82052, 151722, 194512]",142762.0
Minimax,Minimax,7,horizontal,True,True,1,"[0.006, 0.009, 0.011, 0.011]",0.01,"[19, 37, 55, 55]",41.5
Minimax,Greedy,6,vertical,True,True,2,"[0.125, 0.139, 0.186]",0.15,"[752, 792, 1063]",869.0
Minimax,Greedy,8,lrd,True,True,3,"[0.7672, 1.8852, 1.7071, 1.6434]",1.5,"[4306, 10657, 9697, 10156]",8704.0
Minimax,Greedy,4,horizontal,True,True,4,"[22.0718, 26.1891]",24.13,"[130668, 157275]",143971.5
Minimax,Greedy,8,lru,True,True,1,"[0.008, 0.009, 0.012, 0.014]",0.01,"[37, 37, 55, 73]",50.5
Minimax,Greedy,10,horizontal,True,True,2,"[0.317, 0.151, 0.1352, 0.28, 0.202]",0.22,"[1832, 880, 812, 1686, 1276]",1297.2
Minimax,Greedy,4,horizontal,True,True,3,"[1.01, 1.8617]",1.44,"[5835, 11021]",8428.0
Minimax,Minimax,3,vertical,True,True,4,"[18.3747, 24.8548]",21.61,"[108409, 146482]",127445.5
Minimax,Minimax,9,vertical,True,True,1,"[0.005, 0.006, 0.008, 0.012, 0.016]",0.01,"[19, 19, 37, 55, 73]",40.6
Minimax,Minimax,5,vertical,True,True,2,"[0.168, 0.34, 0.259]",0.26,"[896, 1971, 1499]",1455.33
Minimax,Minimax,9,horizontal,True,True,3,"[0.397, 0.6624, 1.3244, 2.0394, 1.2366]",1.13,"[2364, 3772, 7430, 11941, 7801]",6661.6
Minimax,Greedy,10,lru,True,True,4,"[15.8595, 13.7137, 27.3276, 38.981, 13.1713]",21.81,"[92675, 79649, 160782, 234677, 83171]",130190.8
Greedy,Minimax,8,vertical,True,True,1,"[0.006, 0.009, 0.009, 0.012]",0.01,"[19, 37, 37, 55]",37.0
Minimax,Greedy,12,lru,True,True,2,"[0.056, 0.15, 0.225, 0.213, 0.2303, 0.174]",0.17,"[343, 845, 1296, 1232, 1314, 1040]",1011.67
Minimax,Minimax,5,vertical,True,True,3,"[0.446, 1.2235, 2.0119]",1.23,"[2476, 6908, 11303]",6895.67
Minimax,Greedy,6,vertical,True,True,4,"[14.1211, 26.0623, 32.8198]",24.33,"[82052, 151722, 194512]",142762.0
Greedy,Minimax,8,vertical,True,True,1,"[0.005, 0.009, 0.011, 0.012]",0.01,"[19, 37, 55, 55]",41.5
Minimax,Minimax,9,lrd,True,True,2,"[0.129, 0.2137, 0.433, 0.3836, 0.2279]",0.28,"[732, 1201, 2465, 2163, 1288]",1569.8
Minimax,Minimax,7,horizontal,True,True,3,"[1.0456, 3.1548, 2.8268, 1.1514]",2.04,"[6038, 18723, 16315, 7161]",12059.25
Minimax,Greedy,10,lrd,True,True,4,"[12.6052, 27.6161, 92.2643, 53.3307, 61.5101]",49.47,"[74970, 159897, 530959, 311471, 360756]",287610.6
Minimax,Greedy,4,vertical,True,True,1,"[0.009, 0.011]",0.01,"[37, 55]",46.0
Minimax,Minimax,13,vertical,True,True,2,"[0.065, 0.1524, 0.201, 0.2131, 0.217, 0.276, 0.232]",0.19,"[362, 859, 1154, 1226, 1198, 1546, 1327]",1096.0
Minimax,Greedy,6,horizontal,True,True,3,"[1.2927, 2.6543, 1.489]",1.81,"[7386, 15434, 8788]",10536.0
Minimax,Minimax,9,horizontal,True,True,4,"[8.0868, 14.0838, 27.2202, 44.7126, 18.3353]",22.49,"[48135, 81708, 157024, 258067, 109973]",130981.4
Minimax,Minimax,3,vertical,True,True,1,"[0.008, 0.012]",0.01,"[37, 55]",46.0
Minimax,Minimax,9,lru,True,True,2,"[0.0731, 0.1459, 0.296, 0.428, 0.2377]",0.24,"[400, 829, 1712, 2388, 1380]",1341.8
Minimax,Minimax,9,lrd,True,True,3,"[0.448, 0.9619, 1.9355, 2.3908, 2.0663]",1.56,"[2495, 5400, 10996, 13601, 12426]",8983.6
Minimax,Greedy,12,lru,True,True,4,"[9.0519, 25.2216, 37.7429, 29.0446, 32.2581, 23.6387]",26.16,"[56402, 146259, 221166, 174072, 194138, 146912]",156491.5
Greedy,Greedy,3,vertical,True,True,1,[0.012],0.01,[55],55.0
Minimax,Minimax,11,lrd,True,True,2,"[0.063, 0.0802, 0.14, 0.16, 0.215, 0.249]",0.15,"[348, 436, 794, 895, 1233, 1462]",861.33
Minimax,Greedy,8,vertical,True,True,3,"[1.0389, 1.999, 1.417, 1.7583]",1.55,"[5808, 11295, 8119, 10498]",8930.0
Minimax,Greedy,10,lrd,True,True,4,"[7.8019, 25.1181, 44.6513, 30.7025, 35.8137]",28.82,"[48669, 145986, 260113, 182217, 216856]",170768.2
Minimax,Minimax,9,vertical,True,True,1,"[0.005, 0.005, 0.009, 0.011, 0.016]",0.01,"[19, 19, 37, 55, 73]",40.6
Minimax,Minimax,11,lru,True,True,2,"[0.134, 0.162, 0.1336, 0.2068, 0.344, 0.2855]",0.21,"[766, 918, 741, 1189, 1991, 1716]",1220.17
Minimax,Greedy,8,vertical,True,True,3,"[0.482, 1.2908, 2.5525, 2.7227]",1.76,"[2805, 7264, 14358, 15440]",9966.75
Minimax,Minimax,7,vertical,True,True,4,"[16.5046, 21.7344, 38.6387, 30.1418]",26.75,"[96605, 125646, 223868, 177190]",155827.25
Greedy,Greedy,9,vertical,True,True,1,"[0.0058, 0.009, 0.0116, 0.012]",0.01,"[19, 37, 55, 55]",41.5
Minimax,Minimax,7,horizontal,True,True,2,"[0.127, 0.206, 0.2356, 0.183]",0.19,"[732, 1169, 1342, 1045]",1072.0
Minimax,Greedy,10,lru,True,True,3,"[0.8032, 1.8657, 1.9909, 1.1253, 1.9033]",1.54,"[4461, 10585, 11711, 6945, 11235]",8987.4
Minimax,Greedy,6,vertical,True,True,4,"[13.0474, 26.0338, 32.7442]",23.94,"[76159, 151722, 194512]",140797.67
Greedy,Greedy,7,vertical,True,True,1,"[0.006, 0.01, 0.012]",0.01,"[19, 37, 55]",37.0
Minimax,Minimax,5,vertical,True,True,2,"[0.156, 0.3415, 0.2595]",0.25,"[896, 1971, 1499]",1455.33
Minimax,Greedy,12,vertical,True,True,3,"[0.4331, 1.5345, 2.1386, 2.1482, 2.8095, 1.2706]",1.72,"[2555, 8525, 11973, 12079, 15877, 7983]",9832.0
Minimax,Greedy,6,vertical,True,True,4,"[21.8276, 39.7834, 44.2786]",35.3,"[127109, 231201, 259766]",206025.33
Minimax,Minimax,3,vertical,True,True,1,"[0.009, 0.012]",0.01,"[37, 55]",46.0
Minimax,Greedy,5,horizontal,True,True,2,"[0.214, 0.206]",0.21,"[1238, 1218]",1228.0
Minimax,Minimax,11,vertical,True,True,3,"[0.4365, 0.9506, 2.1142, 2.2158, 2.3555, 1.7638]",1.64,"[2451, 5329, 11970, 12500, 13699, 10476]",9404.17
Minimax,Minimax,11,horizontal,True,True,4,"[8.7751, 20.7568, 25.5698, 35.3642, 19.1109, 15.3789]",20.83,"[51351, 120662, 147220, 205638, 115190, 97297]",122893.0
Minimax,Minimax,7,vertical,True,True,1,"[0.008, 0.009, 0.011, 0.014]",0.01,"[37, 37, 55, 73]",50.5
Minimax,Greedy,8,vertical,True,True,2,"[0.121, 0.206, 0.3, 0.244]",0.22,"[730, 1167, 1713, 1387]",1249.25
Minimax,Greedy,8,lru,True,True,3,"[0.8875, 1.5529, 2.6162, 2.2094]",1.82,"[5104, 9044, 14782, 12967]",10474.25
Minimax,Greedy,12,vertical,True,True,4,"[8.9466, 23.4813, 39.7607, 56.4577, 52.2106, 17.6394]",33.08,"[55633, 136549, 232396, 324675, 307602, 117000]",195642.5
Minimax,Minimax,7,vertical,True,True,1,"[0.006, 0.0045, 0.0124, 0.012]",0.01,"[19, 19, 55, 55]",37.0
Minimax,Minimax,9,vertical,True,True,2,"[0.064, 0.132, 0.153, 0.268, 0.313]",0.19,"[362, 750, 852, 1513, 1784]",1052.2
Minimax,Minimax,9,horizontal,True,True,3,"[0.88, 1.1061, 1.7843, 1.5397, 1.5862]",1.38,"[5041, 6242, 10263, 9345, 10079]",8194.0
Minimax,Minimax,13,lru,True,True,4,"[17.6926, 13.5674, 39.447, 49.9261, 29.1327, 16.7054, 14.9653]",25.92,"[105157, 78835, 228732, 294295, 175694, 104277, 92921]",154273.0
Greedy,Minimax,8,vertical,True,True,1,"[0.005, 0.009, 0.008, 0.013]",0.01,"[19, 37, 37, 55]",37.0
Minimax,Minimax,9,vertical,True,True,2,"[0.0703, 0.081, 0.169, 0.229, 0.357]",0.18,"[399, 451, 953, 1298, 2033]",1026.8
Minimax,Minimax,3,horizontal,True,True,3,"[0.5357, 1.6524]",1.09,"[3185, 9797]",6491.0
Minimax,Minimax,3,horizontal,True,True,4,"[12.8829, 14.079]",13.48,"[78312, 84570]",81441.0
Minimax,Minimax,9,vertical,True,True,1,"[0.006, 0.008, 0.012, 0.012, 0.011]",0.01,"[19, 37, 55, 55, 55]",44.2
Minimax,Minimax,5,vertical,True,True,2,"[0.069, 0.138, 0.192]",0.13,"[387, 787, 1102]",758.67
Minimax,Greedy,10,lrd,True,True,3,"[0.491, 1.2535, 1.9427, 1.8382, 2.0167]",1.51,"[2869, 7050, 10982, 10669, 11983]",8710.6
Minimax,Greedy,10,vertical,True,True,4,"[6.9015, 24.377, 39.927, 31.7645, 23.4245]",25.28,"[42908, 142121, 235598, 194203, 145225]",152011.0
Greedy,Greedy,9,vertical,True,True,1,"[0.006, 0.008, 0.012, 0.012]",0.01,"[19, 37, 55, 55]",41.5
Minimax,Greedy,10,lrd,True,True,2,"[0.134, 0.153, 0.2009, 0.284, 0.202]",0.19,"[766, 859, 1170, 1636, 1266]",1139.4
Minimax,Greedy,6,vertical,True,True,3,"[0.9813, 1.8178, 2.2563]",1.69,"[5556, 10327, 13311]",9731.33
Minimax,Minimax,7,vertical,True,True,4,"[8.9414, 19.8428, 30.6469, 35.4337]",23.72,"[53436, 115298, 177646, 208099]",138619.75
Greedy,Greedy,3,vertical,True,True,1,[0.012],0.01,[55],55.0
Minimax,Minimax,7,vertical,True,True,2,"[0.069, 0.073, 0.214, 0.202]",0.14,"[383, 413, 1223, 1136]",788.75
Minimax,Minimax,7,horizontal,True,True,3,"[0.483, 1.5645, 1.4171, 1.2706]",1.18,"[2726, 8820, 8274, 7700]",6880.0
Minimax,Minimax,13,lru,True,True,4,"[13.8093, 13.5268, 39.3618, 49.8142, 28.9606, 16.5944, 14.8694]",25.28,"[81658, 78835, 228732, 294295, 175694, 104277, 92921]",150916.0
